query,Post ID,Post Content,nickname,link
污染; 2018-02-20; 1; 25,338,		【茼蒿营养价值高】茼蒿富含矿物质、胡萝卜素、蛋白质、膳食纤维、维生素C等，污染轻，营养丰，高水分，低热能。茼蒿食用部分为幼嫩茎叶，味道清香，可凉拌，也可荤素炒食，烧豆腐、做汤、做馅等，秋冬涮火锅食用也别具风味。 ​		,小A潮店,//weibo.com/3696669664/G3VQZmale?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,339,		【凤县宽滩高山草场】宽滩---地处秦岭山脉凤县黄牛铺镇南12公里，它是镶嵌在秦岭深处的一块绿宝石，它绿得灿然，晶莹剔透，没有环境之污染，更无铜臭之熏冶。无以窃取，难以复制，终年矢志不渝。天地之间，默默无闻。不经意间，浑然天成。 ​		,夏侯兰ivycoolboy,//weibo.com/6161600800/G3VQTq071?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,340,		【雾霾对孕妇和胎儿有哪些影响】1.孕妇呼吸的污染物能够通过脐带到达子宫。2.出生前遭遇空气污染与儿童期智商较低相关。3.出生前烟雾暴露与低体重、早产、死产#中国赞#和婴儿期死亡相关。4.宝宝出现唇腭裂、心脏瓣膜缺陷的可能性高. ​		,1覀73cm高妹建弼1990,//weibo.com/2625522351/G3VQSwLbs?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,341,#深圳卡丝形象设计#2月20日简报，星期二，农历正月初五1、工信部：2018年将进一步督促电信企业落实降低流量资费等措施，流量会逐步降到“白菜价”，2年内可携号转网；2、我国将从2018年7月1日起实施更严格的船舶污染物排放标准；			...展开全文c,香香形象总监,//weibo.com/1075227162/G3VQwomvr?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,342,		【当父母对孩子的“喜怒无常”头痛不已时，也要低头看看自己了】是不是因为自己在工作、家庭等等遇到困难，带来的坏情绪间接地影响到宝宝，造成了孩子心灵上的“污染”，让他们也逐渐喜怒不定。如果是这样，爸爸妈妈们需要学着在宝宝面前控制自己的坏脾气，尽量冷静后再面对孩子。 ​		,dsgew_6de994_112,//weibo.com/2654372951/G3VQdaEYX?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,343,		在牧草留种区，人们为了预防鸟儿啄食草籽，用网把留种地罩上。后来发现，草的叶子几乎被虫子吃光，牧草的种子产量也很低。产生这种现象的原因是（  ）A．环境污染 B．植被破坏 C．缺水干旱 D．食物链被破坏 牧草留种区，为了预防鸟啄食草籽，用网把留种地罩上．后来发现，草的叶子几乎被吃光 ​			...展开全文c,zhongyi2457,//weibo.com/5040912526/G3VPZjshn?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,344,		甚至昏迷，蔬菜中的硝酸盐可被微生物还原成亚硝酸盐、会引起中毒；人若进食了含有亚硝酸盐的腌制品后……重者还会伴有头晕头痛……其症状为皮肤粘膜呈青紫色；如果加入食盐量小于15%，口唇和指甲床发青、心率加快等症状：常被微生物污染[kmPS] http://t.cn/z8pNGHJ ​		,小国荣华科达,//weibo.com/6029321079/G3VPTpScB?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,345,		藕塘村支书涂保文位于涂家村东，占地多亩，名为养猪场，但一直没养猪，还曾几年租给外来渔民做宿舍，收取高额租金，后又套取国家专项巨额补偿款污染费…获利后，曾经肥沃的土地已成一片废墟…恳请政府执法机关彻查！#江西关注# @江西发布 @南昌发布 @南昌进贤发布,追忆晴空108,//weibo.com/5508252157/G090a2kRA?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,346,	  土地是农民的命根子，集体的土地，父母官本应该用来造福村民，但藕塘村支书涂保文并不这么做:曾经集体肥沃的土地并没有为当地发展带来任何经济效益，更谈不上造福村民，而是直接变成了村支书私人的摇钱树…#问政江西#@民生江西 @廉洁江西 @廉洁南昌 @南昌晚报 http://t.cn/RQkypPA ​	,NA,//weibo.com/5508252157/G3VPO5IGf?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,347,		【最强排毒食物。吃了皮肤瞬间变好】 环境污染、电脑辐射、不良饮食习惯等都有可能导致人体产生各种生理垃圾，毒素长期在体内堆积，则会引发记忆力减退、面色灰黄、便秘、痔疮等系统疾病。因此，如何排毒成为不少女性关注的健康话题。其实在我们常吃的蔬菜中，就有不少具有解毒功效。 ​		,嘎嘎哈人ty0,//weibo.com/6153463699/G3VPfuPIi?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,348,		【最强排毒食物。吃了皮肤瞬间变好】 环境污染、电脑辐射、不良饮食习惯等都有可能导致人体产生各种生理垃圾，毒素长期在体内堆积，则会引发记忆力减退、面色灰黄、便秘、痔疮等系统疾病。因此，如何排毒成为不少女性关注的健康话题。其实在我们常吃的蔬菜中，就有不少具有解毒功效。 ​		,沃其实有点任性,//weibo.com/5074701913/G3VPfgrhi?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,349,		当发布空气污染红色预警：❀若我的热情你一再浇冷水……那么再见！即预测未来持续三天出现严重污染时！将整体停驶80%；各级党政机关公车在执行单双号限行基础上、北京通过《北京市空气重污染应急预案》…… http://t.cn/RU4vdEe ​		,呵呵1sghdxbih,//weibo.com/3966566793/G3VPasFge?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,350,		【宝宝疫苗接种完毕，应留院观察30分钟左右，若无反应出现再离开】但这不是意味着高枕无忧了，家长还需细心的观察与细致的护理，宝宝接种疫苗后，注意休息，避免剧烈活动，3天内最好不要洗澡；在家注意保护宝宝接种部位，保持清洁，以防污染物进入而引起感染；在家多给宝宝喝开水（除服脊灰糖丸外）。 ​		,肖宇宙宫su2,//weibo.com/6147252412/G3VP1Cpzz?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,351,		【三个好习惯帮助远离肺癌】肺癌与吸烟、大气污染、职业因素、肺部慢性疾病、遗传及免疫力等因素有关。从以下三个方面，改变生活方式，有助预防肺癌的发生：①戒烟：②对“油烟”保持警惕：一定要保持厨房通风③增加食物中蔬菜、水果的摄入量。 ​		,badgebadge_47084,//weibo.com/6481878506/G3VP1kO0o?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,352,		牙刷消毒用肥皂水你造吗？研究发现，一支牙刷的带菌数高达100亿！美国牙科专家盖瑞?库拉托拉博士建议，想保证口腔降，最好经常用温肥皂水洗涤牙刷，洗后擦净放在CDU362通风处晾干，以避免滋生细菌。此外，最好将牙刷放在距离马桶2米以外的地方，远离细菌污染，并保证每3个月换把新牙刷。 ​		,处之泰然在路上婷,//weibo.com/6421503638/G3VOYlLAs?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,353,		预防出生缺陷的10个建议1.服用叶酸补充剂。2.受孕前先咨询医生。3.遗传咨询。4.JLA307戒酒。6.避免空气污染。7.降饮食。8.放松。9.病毒检测。10.避免服用药物。 ​		,小石川莲丛,//weibo.com/6443295983/G3VOv70IB?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,354,		在近日召开的第二届车内环境发展论坛上。而对其存在的普遍性以及危害普通大众也有了基本的认知；目前标准修订工作正在进行中，【车内空气成购车重点考虑因素】车内的空气质量和车内污染问题近年来受到各界严重关注：国家环保部相关负责人表示，车内空气质量标准是国家环保部重点修订的标准 ​			...展开全文c,起啥名_汗,//weibo.com/2928681191/G3VOueMb9?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,355,		注意脸部清洁挨近脸部的毛发容易残留洁面泡沫堵塞毛孔；也会沾染灰尘和油脂，在脸上扫来扫去，也会污染面部皮肤。所以要LJV445彻底的冲洗干净这些部位，不要让毛发挡住面部。经常被阳光直晒不仅有紫外线的伤害，也会令汗腺及皮脂腺的分泌活跃，阻塞毛孔，加速发炎。所以一定要作好防晒工作。 ​		,笨笨的休易宝宝,//weibo.com/6433254456/G3VO6CaPE?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,356,		《垃圾场与贪官》实话实说在2005年建垃圾场到现在国家补偿污染费平均每人56000元村民之今都没有北褚村村民大约1200人一共是6720万元，垃圾车往垃圾场送垃圾每车褚军田提40元每天320车每天褚军田收1万2千8百元一年就是4672万垃圾场开业到结束一共11年共计51392000元刚查出来，光卖沙1000多万，为啥不管		,暗黑向实话实说886,//weibo.com/6352574976/FipNmhPS4?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,357,	  昌邑市都昌垃圾场 http://t.cn/RCKLlEt ​	,NA,//weibo.com/6352574976/G3VNzwbde?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,358,		【法令纹】法令纹是位在鼻翼边延伸而下的两道纹路，是典型的皮肤组织老化、造成肌肤表面凹陷的现象。 肌肤老化松弛和表情过于丰富是法令纹形成的两大原因。空气的污染、电脑手机的辐射和无规律的日常作息也会加快法令纹的产生，因此要良好解决如何除法令纹问题就要避免这些情况的发生。 ​		,Chrywi德辰,//weibo.com/6163058357/G3VNjdTcq?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,359,		02月20日 05时【市区】空气质量指数51，二级，首要污染物可吸入颗粒物，空气良好，适宜户外活动或锻炼。详情见网站【http://t.cn/8snhw1s】 ​		,青岛环境监测,//weibo.com/1166572170/G3VNf5ITt?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,360,		我是支持禁放烟花炮竹的！但我更想知道烟花炮竹的污染跟工业污染相比，占几成比例？@环保部发布 ​		,宋-至秦,//weibo.com/2405741555/G3VN9uzV4?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,361,		【宝宝疫苗接种完毕，应留院观察30分钟左右，若无反应出现再离开】但这不是意味着高枕无忧了，家长还需细心的观察与细致的护理，宝宝接种疫苗后，注意休息，避免剧烈活动，3天内最好不要洗澡；在家注意保护宝宝接种部位，保持清洁，以防污染物进入而引起感染；在家多给宝宝喝开水（除服脊灰糖丸外）。 ​		,SpringMel铁蛋酱曼,//weibo.com/6124134791/G3VMSkmGc?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,362,污染严重什么什么……就不知道保护环境、说到动情之处。”当时我们全部石化了，课文是说环境的危害的：说到什么什么泄露了，有时候就像鱼缸里的鱼…… ​		,孙悟空顾,//weibo.com/2833258587/G3VMNlQyS?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,363,		【备孕期饮食禁忌】不止孕期，备孕期同样少不了饮食上的禁忌。为了你可以怀上健康聪明的宝宝，在孕前饮食中，你可要特别注意了哦。1、减肥要科学。2、营养摄入要均衡。3、孕前要减少吃各种腌制品，例如咸鱼、腊肉、香肠等食物。4、孕前避免食物污染。 ​		,蔚蓝色的虹辉,//weibo.com/3909488582/G3VMN5sFU?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,364,		如果说成品油消费税是为了治理污染、保护环境，我无话可说。但是过路过桥费是不是该降降了 ​		,少女巧克力奶茶-勤快的七七,//weibo.com/6449712722/G3VMlzZg1?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,365,		【千万注意：七个坏习惯加快衰老】1、轻易发怒会令人产生皱纹。2、疲于奔命令面容憔悴。3、暴肥暴瘦令皮肤失去弹性松弛，甚至产生皱纹。4、吸烟令皮肤变黄变灰。5、大量饮酒或经常饮酒，会令皮肤发红肿胀。6、摄入污染食品令人早衰。7、防晒不足伤害皮肤。 ​		,出色领域u莺,//weibo.com/5889236033/G3VMlhbKV?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,366,		【奥迪Q3营业利润率跌1.2%】从美国媒体Autonews获悉：使大众柴油车接受官方尾气检测时能高标准过关，而在日常使用中却大量排放污染物……大众集团此前已经承认利用发动机尾气排放操控软件：奥迪今年第三季度的营业利润率环比下跌了1.2%。达到了8%；其在中国市场的销量也下滑了4.4% ​		,天使的恋儿,//weibo.com/2964742912/G3VLXESgc?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,367,		咯污染我哦墨图莫图片看一下你要是不知道真好两个人吃不完，最好3个人一起去吃 ​		,麻生遥斗君126,//weibo.com/6354480065/G3VLSivWv?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,368,		【注意：七个坏习惯加快衰老】1、轻易发怒会令人产生皱纹。2、疲于奔命令面容憔悴。3、暴肥暴瘦令皮肤失去弹性、松弛，甚至产生皱纹。4、吸烟令皮肤变黄变灰。5、大量饮酒或经常饮酒，会令皮肤发红肿胀。6、摄入污染食品令人早衰。7、防晒不足伤害皮肤。 ​		,sweet小蘭姐_,//weibo.com/3869247715/G3VLgd8wz?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,369,		【身处3种环境最易致癌】1职业暴露：流行病学研究发现，生产联苯胺染料或甲、乙萘胺的工人膀胱癌多发；从事石棉生产的工人支气管肺癌多发；从事X线工作的人白血病多发；锡矿工人肺癌多发。2室内污染。3化学污染：家用洗涤剂大量应用所造成的化学污染，也会增加癌症发生。 ​		,o邱杰o,//weibo.com/6389719709/G3VL6afvn?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,370,		【北京重污染日或实行机动车单双号限行】北京正在制定《北京市空气重污染应急预案》、今后、发布空气重污染预警……并将加大最高预警级别的强制性减排和健康防护提醒措施…… ​		,陈可55195,//weibo.com/5428662602/G3VL5ihpK?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,371,		吃了皮肤瞬间变好：则会引发记忆力减退！】环境污染。其实在我们常吃的蔬菜中，便秘！ ​		,古秀兰,//weibo.com/2833732813/G3VL50G22?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,372,		白开水也有保质期很多人喜欢在头天晚上晾好一杯开水，第二天一早再喝。这种做法在温度不高时还可以；如气温超过30摄氏度，空气湿度又较高，细菌繁殖较快，隔夜凉开水就会失去生物活性，并且极易被污染而引起腹泻。当天烧的开水最好当天JLA307喝完。凉白开放置超过3天最好不再饮用。 ​		,流氓四代哈哈,//weibo.com/6437833753/G3VKLcl1N?refer_flag=1001030103_
